timestamp,spi_sent
2026-01-10 20:03:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:03:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:04:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:05:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:06:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:07:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:08:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:09:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:10:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:11:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:12:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:13:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:14:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:15:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:16:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:17:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:18:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:39,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:44,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:49,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:54,44 72 62 46 0 75 18 0 0
2026-01-10 20:19:59,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:04,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:09,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:14,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:19,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:24,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:29,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:34,44 72 62 46 0 75 18 0 0
2026-01-10 20:20:39,44 72 62 46 0 75 18 0 0
